name,discipline,address,city,postcode,phone,email,website,rating,reviews_count,source,scraped_at
Acmac Dunscroft Martial Arts,BJJ,"245 Station Rd, Dunscroft, Hatfield, Doncaster DN7 4DY",Doncaster,DN7 4DY,07592 868065,,http://acmac.co.uk/locations/dunscroft-academy,5.0,4,google_maps,2026-03-05T19:04:31.750611+00:00
Two Circles Aikido,BJJ,"Branton, Doncaster DN3 3PF",Doncaster,DN3 3PF,07876 161156,,https://twocircles.org.uk/aikido/,5.0,1,google_maps,2026-03-05T19:04:33.455059+00:00
L.A Boxing Academy,BJJ,"The Crescent, Woodlands, Doncaster DN6 7RP",Doncaster,DN6 7RP,07903 294599,,,5.0,1,google_maps,2026-03-05T19:04:35.050771+00:00
Evolution MMA Centre,BJJ,"Campsall Village Hall Doncaster, Sutton Rd, Campsall, Doncaster",Doncaster,,,,,5.0,1,google_maps,2026-03-05T19:04:36.634819+00:00
Mick Shores Acadamy of Martial Arts,BJJ,"58 Beckett Rd., Doncaster DN2 4BD",Doncaster,DN2 4BD,01302 739364,,,,,google_maps,2026-03-05T19:04:38.214098+00:00
Ha Meem BJJ - Brazilian Jiu-jitsu Club,BJJ,"Clemency House, Oldham OL4 1BN",Oldham,OL4 1BN,,,https://www.hmgear.co.uk/,5.0,45,google_maps,2026-03-05T19:05:12.654359+00:00
The Bulldog Academy,BJJ,"Unit 32, Booth House, Featherstall Rd S, Oldham OL9 7TQ",Oldham,OL9 7TQ,07984 311986,example@mysite.com; jeetkunedo@ntlworld.com,http://www.bulldogacademy.com/,4.6,18,google_maps,2026-03-05T19:05:14.373261+00:00
Foundry Grappling,BJJ,"Unit 4, The Iron Works Union Street, Royton, Oldham OL2 5JD",Oldham,OL2 5JD,07415 198946,info@foundrygrappling.co.uk,https://foundrygrappling.co.uk/,5.0,6,google_maps,2026-03-05T19:05:16.126161+00:00
TAP - BJJ - Jiu jitsu - Grappling,BJJ,"Roughtown Rd, Mossley, Ashton-under-Lyne OL5 0SG",Oldham,OL5 0SG,07830 108553,553tapporium@gmail.comcall; tapporium@gmail.com,https://tapbjj.bmaba.club/,5.0,3,google_maps,2026-03-05T19:05:17.848630+00:00
Rushcroft Jiu-Jitsu Club - IJJO HQ,BJJ,"Trent House, Duchess Street Industrial Estate, Duchess St, Oldham, Shaw OL2 7UT",Oldham,OL2 7UT,07932 728319,,,5.0,8,google_maps,2026-03-05T19:05:19.482755+00:00
Gracie Jiu Jitsu Tameside,BJJ,"Unit 1, Vale Mill, Huddersfield Rd, Mossley, Ashton-under-Lyne OL5 9LL",Oldham,OL5 9LL,07700 101925,,http://www.gracietameside.co.uk/,4.8,50,google_maps,2026-03-05T19:05:21.189940+00:00
North Manchester Family Martial Arts Centre (Oldham),BJJ,"Osborne Mill, Waddington St, Oldham OL9 6QQ",Oldham,OL9 6QQ,07582 675068,example@mysite.com; fmacnorthmanchester@gmail.com,http://www.northmanchesterfamilymartialarts.co.uk/,5.0,17,google_maps,2026-03-05T19:05:24.601525+00:00
Evade Martial Arts,BJJ,"Unit E207J Warmco Ind Esate, Eastgate, Manchester Rd OL5 9AY",Oldham,OL5 9AY,01457 833987,evademartialarts@gmail.com; info@stagheaddesigns.com,http://www.evademartialarts.co.uk/,4.9,73,google_maps,2026-03-05T19:05:26.312420+00:00
12 Gauge Mixed Martial Arts Oldham,BJJ,"Nile Mill B, Fields New Rd, Chadderton, Oldham OL9 8NT",Oldham,OL9 8NT,0161 494 9191,,http://www.12gaugemmaoldham.co.uk/,5.0,14,google_maps,2026-03-05T19:05:28.110807+00:00
Oldham Fight Academy,BJJ,"Second Floor, Vale Mill, Peel St, Chadderton, Oldham OL9 9LN",Oldham,OL9 9LN,07482 742504,ahmalik1007@gmail.com; info@stagheaddesigns.com,https://www.oldhamfightacademy.com/,4.9,23,google_maps,2026-03-05T19:05:29.986732+00:00
DEMAA,BJJ,"Bright St, Oldham OL8 4AB",Oldham,OL8 4AB,07866 952066,,http://www.demaa.co.uk/,4.4,14,google_maps,2026-03-05T19:05:33.402180+00:00
Matrix MMA,BJJ,"Union St, Royton, Oldham OL2 5JD",Oldham,OL2 5JD,07543 589579,,,5.0,1,google_maps,2026-03-05T19:05:35.073669+00:00
Samurai Ju-Jitsu Academy,BJJ,"Belgrave Mill, Honeywell Ln, Oldham OL8 2LZ",Oldham,OL8 2LZ,07710 830106,info@jujitsuoldham.co.uk,https://www.jujitsuoldham.co.uk/,,,google_maps,2026-03-05T19:05:36.755189+00:00
Oldham White Tiger Jujitsu,BJJ,"Unit E, 1 Shepherd St, Royton, Oldham OL2 5PB",Oldham,OL2 5PB,07554 810784,,https://wtwa.co.uk/,5.0,8,google_maps,2026-03-05T19:05:38.405627+00:00
Kamiza Dojo - Ju Jitsu Self Defence Club,BJJ,"95 Turner Ln, Ashton-under-Lyne OL6 8LT",Oldham,OL6 8LT,07458 336984,,,,,google_maps,2026-03-05T19:05:40.080370+00:00
Nxt Gen ABC Oldham,BJJ,"Marlborough St, Oldham OL4 1EG",Oldham,OL4 1EG,0161 399 5848,info@nxtgenabcoldham.co.uk,https://www.nxtgenabcoldham.co.uk/,5.0,12,google_maps,2026-03-05T19:05:41.751766+00:00
Isaan Gym,BJJ,"Gladstone street Oldham 0l41BE, Gladstone St, Oldham OL4 1BE",Oldham,L41BE,07873 663868,info@isaangym.co.uk,http://www.isaangym.com/,4.9,51,google_maps,2026-03-05T19:05:43.457109+00:00
Advanced Basics MMA Gym Manchester,BJJ,"Unit 10 G, Wilson Park, Newton Heath M40 8WN",Oldham,M40 8WN,07856 969170,,http://www.advancedbasics.co.uk/,5.0,63,google_maps,2026-03-05T19:05:55.806606+00:00
Karma Ju-Jitsu,BJJ,"St Thomas CofE school, Huddersfield Rd, Newhey, Rochdale OL16 3QZ",Oldham,OL16 3QZ,07880 585276,,,5.0,8,google_maps,2026-03-05T19:05:57.634332+00:00
Team Taz Muay Thai,BJJ,"90 Pitt St, Oldham OL4 1AN",Oldham,OL4 1AN,07792 040892,mirpurak@hotmail.com,https://team-taz-muay-thai.ueniweb.com/?utm_campaign=gmb,4.7,14,google_maps,2026-03-05T19:06:08.281907+00:00
Middleton Martial Arts Academy,BJJ,"Back Spring Gardens, Middleton, Manchester M24 6DB",Oldham,M24 6DB,07868 107860,middletonmartialarts@gmail.com,http://www.middletonmartialarts.co.uk/,5.0,73,google_maps,2026-03-05T19:06:09.989374+00:00
SBG Rochdale,BJJ,"Unit 10a, Ensor Mill, Queensway, Rochdale OL11 2LZ",Oldham,OL11 2LZ,07729 477402,,http://www.sbgrochdale.com/,5.0,105,google_maps,2026-03-05T19:06:11.740681+00:00
Marksman Martial Arts,BJJ,"3 Berkeley St, Ashton-under-Lyne OL6 7DR",Oldham,OL6 7DR,07960 803873,marksmanmartialarts@gmail.com,https://www.marksman.martial-arts.org.uk/,4.3,23,google_maps,2026-03-05T19:06:13.441288+00:00
Sitsiam Camp/Buddhai Swan,BJJ,"Unit 15, Whitelands Business Park, Clarence St, Stalybridge, Ashton-under-Lyne SK15 1QL",Oldham,SK15 1QL,07903 105561,,https://sitsiam-camp.com/,4.9,36,google_maps,2026-03-05T19:06:16.854886+00:00
Knuckles Muay Thai,BJJ,"First Floor, Hill Stores, Huddersfield Rd, Oldham OL4 2RD",Oldham,OL4 2RD,07493 519648,,,5.0,19,google_maps,2026-03-05T19:06:18.609090+00:00
Hollinwood Muscle And Fitness With Hollinwood Nutrition,BJJ,"Bourne St, Chadderton, Oldham OL9 7LX",Oldham,OL9 7LX,07411 506307,,,4.8,70,google_maps,2026-03-05T19:06:20.305554+00:00
The Atemi Ju Jitsu Association,BJJ,"Academy HQ CIC, Grosvenor St, Stalybridge SK15 1SD",Oldham,SK15 1SD,07935 106941,theajja@gmail.com,https://www.jujitsu-ajja.org/,5.0,3,google_maps,2026-03-05T19:06:21.914214+00:00
Team Greaves Boxing Gym,BJJ,"Bourne St, Chadderton, Oldham OL9 7LX",Oldham,OL9 7LX,07387 190177,,https://www.team-greaves.com/,5.0,7,google_maps,2026-03-05T19:06:23.596802+00:00
Siam Camp - Muay Thai,BJJ,"Belgrave Mill, Fitton Hill Rd, Oldham OL8 2LZ",Oldham,OL8 2LZ,07850 544148,,http://www.siamcamp.com/,5.0,18,google_maps,2026-03-05T19:06:25.281470+00:00
Temple Kickboxing Oldham,BJJ,"Brian Clarke Academy, Booth St, Oldham OL9 6EF",Oldham,OL9 6EF,07838 355221,,https://clubs.templemanchester.co.uk/oldham,5.0,4,google_maps,2026-03-05T19:06:26.955794+00:00
Bujinkan Jervis Dojo,BJJ,"Ten Acres Ln, Manchester M40 2SP",Oldham,M40 2SP,07849 779846,info@bujinkanjd.co.uk,http://www.bujinkanjd.co.uk/,4.5,4,google_maps,2026-03-05T19:06:28.638152+00:00
Wilde personal training,BJJ,"Grains Rd, Shaw, Oldham OL2 8JB",Oldham,OL2 8JB,07877 051390,,https://wildepersonaltraining.com/,5.0,29,google_maps,2026-03-05T19:06:30.383529+00:00
Taebaek School Of Taekwondo,BJJ,"The Old Mill, 1 Shepherd St, Royton, Oldham OL2 5PB",Oldham,OL2 5PB,0161 620 0100,info@tbkroyton.com,https://www.tbkroyton.com/,5.0,9,google_maps,2026-03-05T19:06:32.129941+00:00
Warriors Boxing Academy,BJJ,"The Lodge, Victoria St, Chadderton, Oldham OL9 0DD",Oldham,OL9 0DD,07788 754574,scott@warriorsboxingacademy.com,http://www.warriorsboxingacademy.com/,4.7,12,google_maps,2026-03-05T19:06:33.825735+00:00
Ashton Nintai Karate CIC,BJJ,"Pottinger St, Ashton-under-Lyne OL7 0PW",Oldham,OL7 0PW,07772 255030,,https://www.tamesidekarate.com/dojos/ashton,5.0,6,google_maps,2026-03-05T19:06:37.106601+00:00
Boxing & Personal Development,BJJ,"Victoria House,, Greaves St, Oldham OL1 1TJ",Oldham,OL1 1TJ,0161 628 8466,info@oldhamboxing.co.uk,http://www.oldhamboxing.co.uk/,4.1,19,google_maps,2026-03-05T19:06:38.849727+00:00
"All4One, Consultants Limited",BJJ,"Belgrave Mill, Keswick Ave, Oldham OL8 2LZ",Oldham,OL8 2LZ,07850 544148,,,5.0,1,google_maps,2026-03-05T19:06:40.551221+00:00
Bournes Muay Thai,BJJ,"Unit 4, ❒ Stadium Works, 10 Dogford Rd, Royton, Oldham OL2 6UA",Oldham,OL2 6UA,07985 366041,,,5.0,3,google_maps,2026-03-05T19:06:42.213486+00:00
Ultimate Fitness,BJJ,"Phoenix House, Wagstaff St, Stalybridge SK15 1SY",Oldham,SK15 1SY,0161 338 4422,ultimatefitness@btconnect.com; info@ultimate-fitness.co.uk,http://www.ultimate-fitness.co.uk/,4.9,28,google_maps,2026-03-05T19:06:43.860472+00:00
Tameside Kickboxing,BJJ,"Yew Tree Ln, Dukinfield SK16 5BL",Oldham,SK16 5BL,07814 356842,kickboxingsport@hotmail.co.uk; tamesidekickboxing@gmail.com,http://www.tamesidekickboxing.co.uk/,5.0,22,google_maps,2026-03-05T19:06:45.590096+00:00
Red Beard Fitness,BJJ,"10 Seventh Ave, Oldham OL8 3SE",Oldham,OL8 3SE,07432 846871,,https://redbeardfitness.bigcartel.com/,5.0,10,google_maps,2026-03-05T19:06:47.326786+00:00
Manchester Karate - Missing Link in Manchester,BJJ,"Central Hall, Oldham St, Manchester M1 1JQ",Oldham,M1 1JQ,07539 946777,manchester@missinglink-martialarts.uk,http://www.missinglink-martialarts.uk/,4.6,21,google_maps,2026-03-05T19:06:49.085551+00:00
Manchester Muay Thai,BJJ,"54 Graver Lane, Greater, Newton Heath, Manchester M40 1QW",Oldham,M40 1QW,07475 938425,info@manchestermuaythai.co.uk,https://manchestermuaythai.co.uk/,4.7,15,google_maps,2026-03-05T19:06:50.840763+00:00
"Shukokai Karate Federation, Kimura Shukokai",BJJ,"7 Primrose Bank, Oldham OL8 1HQ",Oldham,OL8 1HQ,036854775808,shawkarate@gmail.com,https://www.shawkarate.com/,5.0,2,google_maps,2026-03-05T19:06:52.592560+00:00
PureGym Oldham,BJJ,"Alexandra Retail Park, Park Road, OLDHAM OL4 1SA",Oldham,OL4 1SA,038317011323,info.oldham@puregym.com,https://www.puregym.com/gyms/oldham/?utm_source=local&utm_campaign=local_search-oldham-&utm_medium=organic,4.1,,google_maps,2026-03-05T19:06:54.356737+00:00
Canda @ Fortitude Taekwondo Oldham,BJJ,"1st Floor, Beever St, Oldham OL1 3TF",Oldham,OL1 3TF,07795 265000,info@mysite.com; example@mysite.com; chrismtkd@gmail.com,https://www.canda-taekwondo.co.uk/,4.9,29,google_maps,2026-03-05T19:06:57.768349+00:00
Pennine Shotokan Karate,BJJ,"1 Middleton Rd, Oldham OL9 6AF",Oldham,OL9 6AF,07886 585466,info@karate1st.com,http://www.karate1st.com/,4.8,8,google_maps,2026-03-05T19:06:59.395301+00:00
Chi mo martial art Centre,BJJ,"Unit 5, victory park, Mill St, Failsworth, Manchester M35 0BG",Oldham,M35 0BG,07847 888828,,https://m.facebook.com/chimokungfu/,4.0,21,google_maps,2026-03-05T19:07:01.019108+00:00
Self Protection Class,BJJ,"1 Shepherd St, Royton, Oldham OL2 5PB",Oldham,OL2 5PB,07759 961320,,,5.0,1,google_maps,2026-03-05T19:07:02.706205+00:00
MMA Matting,BJJ,"Unit 4, Grosvenor Industrial Estate, Grosvenor St, Ashton-under-Lyne OL7 0RE",Oldham,OL7 0RE,0161 214 8720,sales@mmamatting.co.uk,https://www.mmamatting.co.uk/,4.5,8,google_maps,2026-03-05T19:07:04.319727+00:00
Rocha Jiu-Jitsu Academy,BJJ,"Rochdale Leisure Centre, Entwisle Rd, Rochdale OL16 2HZ",Oldham,OL16 2HZ,07889 790511,,,,,google_maps,2026-03-05T19:07:07.625691+00:00
Temple Kickboxing Oldham (Sun),BJJ,"Waterhead Academy, Huddersfield Rd, Lees, Oldham OL4 3NY",Oldham,OL4 3NY,07838 355221,,https://clubs.templemanchester.co.uk/oldham,,,google_maps,2026-03-05T19:07:09.217510+00:00
Te Sheng Do,BJJ,"54 Graver Lane, Greater, 54 Graver Ln, Greater, Newton Heath, Manchester M40 1QW",Oldham,M40 1QW,,,,4.5,2,google_maps,2026-03-05T19:07:10.878434+00:00
Raven Judo Kwai,BJJ,"Allotments, Off Lodge Ln, Dukinfield SK16 5JF",Oldham,SK16 5JF,042710091830,,https://ravenjudo.com/,4.6,5,google_maps,2026-03-05T19:07:12.556209+00:00
Cobra Kai Ju Jitsu Club,BJJ,"Victoria Ave, Blackley, Manchester M9 6RA",Oldham,M9 6RA,07790 150810,,,5.0,2,google_maps,2026-03-05T19:07:14.162160+00:00
Kokyu Aikido Association,BJJ,"Fitbodz Gym, Primrose Works, Primrose Bank, Oldham OL8 1HQ",Oldham,OL8 1HQ,07716 946144,,,3.6,5,google_maps,2026-03-05T19:07:15.883812+00:00
Olympic Sport Gym,BJJ,"Oxford St E, Ashton-under-Lyne OL7 0RE",Oldham,OL7 0RE,0161 330 4762,,http://olympicsportgym.co.uk/,4.8,154,google_maps,2026-03-05T19:07:17.654226+00:00
Resilience Training Centre UK,BJJ,"Copley Mill, St Pauls Trading Estate, Demesne Dr, Huddersfield Rd, Stalybridge SK15 3DN",Oldham,SK15 3DN,07745 315158,resiliencertc1@gmail.com; example@mysite.com,https://www.resiliencetrainingcentreuk.com/,5.0,10,google_maps,2026-03-05T19:07:19.439959+00:00
Ladies Self Defence & Fitness @ Middleton Martial Arts Academy,BJJ,"Spring Gardens, Middleton, Manchester M24 6DB",Oldham,M24 6DB,07868 107860,middletonmartialarts@gmail.com,https://www.middletonmartialarts.co.uk/ladies-tone-amp-conditioning.html,5.0,11,google_maps,2026-03-05T19:07:21.156024+00:00
SK.PT (Sarah Kent Personal Training),BJJ,"Unit 4 Union St, Royton, Oldham OL2 5JD",Oldham,OL2 5JD,07142784550,hello@skptgym.co.uk,https://skptgym.co.uk/,5.0,29,google_maps,2026-03-05T19:07:22.927337+00:00
Aikido Seishin Kai,BJJ,"The Rivermill Business Centre, 5LR, Park Rd, Dukinfield",Oldham,,07949 237866,,http://www.aikidotameside.com/,5.0,3,google_maps,2026-03-05T19:07:24.655041+00:00
Chadderton Sports Centre,BJJ,"Burnley St, Chadderton, Oldham OL9 0JW",Oldham,OL9 0JW,0161 207 7000,info@ocll.co.uk,https://oclactive.co.uk/leisure_centres/chadderton-wellbeing-centre/,4.1,135,google_maps,2026-03-05T19:07:26.310485+00:00
TCX Martial Arts & Fitness,BJJ,"1 Cooper St, Dukinfield SK16 4JB",Oldham,SK16 4JB,,,,5.0,2,google_maps,2026-03-05T19:07:28.104639+00:00
Family Karate Clubs,BJJ,"Brierley Ave, Failsworth, Manchester M35 9HA",Oldham,M35 9HA,07852 439779,,http://www.familykarateclubs.co.uk/,5.0,2,google_maps,2026-03-05T19:07:29.773950+00:00
The Karate Centre,BJJ,"Rassbottom Industrial Estate, Stalybridge SK15 1RH",Oldham,SK15 1RH,07947 791314,,,4.2,5,google_maps,2026-03-05T19:07:31.500490+00:00
Cobra Kan Karate Do​,BJJ,"4, Partington Street House, 2 Partington St, Failsworth, Manchester M35 9RD",Oldham,M35 9RD,07963 795610,gill.cobrakan@hotmail.co.uk,https://www.cobrakankaratedo.co.uk/,4.9,10,google_maps,2026-03-05T19:07:33.249190+00:00
Bury Senki Dojo - Bujinkan,BJJ,"Bamford Academy, Belgium St, Bamford, Rochdale OL11 5PS",Oldham,OL11 5PS,07811 335899,avin@senkidojo.com; david@circlemartialarts.com; gavin@senkidojo.com,https://www.senkidojo.com/,5.0,1,google_maps,2026-03-05T19:07:36.704896+00:00
Dojo Karate Centre,BJJ,"Castlemere St, Rochdale OL11 3SW",Oldham,OL11 3SW,07974 723365,sensei.ansari@gmail.com,https://www.thedojo.net/,4.9,155,google_maps,2026-03-05T19:07:38.482295+00:00
Dragons Martial Arts Centre,BJJ,"Squire Mill, Micklehurst Rd, Mossley, Ashton-under-Lyne OL5 9JZ",Oldham,OL5 9JZ,07969 924474,,http://dragonsmartialartscentre.yolasite.com/,5.0,4,google_maps,2026-03-05T19:07:40.177712+00:00
Delaneys gym,BJJ,"Katherine St, Ladysmith Centre, Ashton-under-Lyne OL6 7AE",Oldham,OL6 7AE,07927 127256,,,5.0,20,google_maps,2026-03-05T19:07:41.910678+00:00
Katana Jiu-Jitsu Club,BJJ,,Oldham,,07711 600949,,,5.0,1,google_maps,2026-03-05T19:07:43.653695+00:00
The Strike Centre,BJJ,"80 Howard St, Rochdale OL12 0LU",Rochdale,OL12 0LU,07826 419031,,http://www.strikecentre.co.uk/,5.0,44,google_maps,2026-03-05T19:08:18.454460+00:00
SBG Rossendale Jiu Jitsu,BJJ,"Old Masonic Hall, 46 Deardengate, Haslingden, Rossendale BB4 5SN",Rochdale,BB4 5SN,07775 901452,glyn@dreamagility.com,https://sbgrossendale.com/,5.0,125,google_maps,2026-03-05T19:08:26.900973+00:00
Honour & Arms Club,BJJ,"Unit 10a, Ensor Mill, Queensway, Rochdale OL11 2LZ",Rochdale,OL11 2LZ,07498 509932,honourandarmsclub@gmail.com,http://honourandarms.club/,4.9,8,google_maps,2026-03-05T19:08:30.285217+00:00
Full Contact Performance Centre,BJJ,"Unit 10a, Ensor Mill, Queensway, Rochdale OL11 2NU",Rochdale,OL11 2NU,0800 772 0727,,,4.7,80,google_maps,2026-03-05T19:08:32.001696+00:00
Rossendale Brazilian Jiu Jitsu,BJJ,"Bank St, Rossendale BB4 8DY",Rochdale,BB4 8DY,07984 376786,eben@eyebytes.com; rossendalebrazilianjiujitsu@gmail.com,https://www.rossendalebjj.com/,5.0,12,google_maps,2026-03-05T19:08:33.618954+00:00
Fight Factory Heywood,BJJ,"within Body Matters Gym, Bamford Rd, Heywood OL10 4AG",Rochdale,OL10 4AG,01706 622550,,http://www.bodymattersgym.com/,5.0,12,google_maps,2026-03-05T19:08:37.038763+00:00
Family martial arts Rochdale,BJJ,"Primrose Street, Primrose St, Rochdale OL12 6AW",Rochdale,OL12 6AW,07772 956681,rochdalefmac@gmail.com; info@familymartialartscentres.com; dylane95@sky.com,https://www.familymartialartscentres.com/our-centres/rochdale/,5.0,2,google_maps,2026-03-05T19:08:43.889788+00:00
Valley Thai Boxing Club,BJJ,"mill, Unit 1 Spodden Cottages, Station Rd, Whitworth, Rochdale OL12 8LJ",Rochdale,OL12 8LJ,07375 854307,,https://www.valleythai.co.uk/,5.0,12,google_maps,2026-03-05T19:08:47.324650+00:00
Smooth Combat Academy,BJJ,"16 Parson's Ln, Bury BL9 0JT",Rochdale,BL9 0JT,07403 010914,sam@smoothcombatacademy.com,http://www.smoothcombatacademy.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=507690431613261400,5.0,86,google_maps,2026-03-05T19:08:52.516679+00:00
Red Rose Academy,BJJ,"Unit 4a, Hugh Business Park, Waterfoot, Rossendale BB4 7BT",Rochdale,BB4 7BT,07576 154526,info@redroseacademy.co.uk,https://www.redroseacademy.co.uk/,5.0,32,google_maps,2026-03-05T19:08:56.010988+00:00
Bunker Brazilian Jiu-Jitsu,BJJ,"Britannia Mill, Stoneholme Rd, Rossendale BB4 8AX",Rochdale,BB4 8AX,,,http://www.bunkerbjj.co.uk/,5.0,11,google_maps,2026-03-05T19:09:02.925009+00:00
The Grapple Mill,BJJ,"Newchurch Rd, Stacksteads, Bacup OL13 0NA",Rochdale,OL13 0NA,07522 450035,,http://www.thegrapplemill.co.uk/,5.0,4,google_maps,2026-03-05T19:09:13.590534+00:00
Todmorden Jiu Jitsu,BJJ,"Hollins Mill, 557-559 Rochdale Rd, Walsden, Todmorden OL14 6SA",Rochdale,OL14 6SA,07940 099509,,,5.0,3,google_maps,2026-03-05T19:09:18.776017+00:00
BuryMMA,BJJ,"Britannia Mill, Cobden St, Bury BL9 6AW",Rochdale,BL9 6AW,07731 091572,,https://burymma.co.uk/,4.9,47,google_maps,2026-03-05T19:09:27.256471+00:00
Impact Fitness Boxing Club,BJJ,"Boro Works, Unit A Bridgefield St, Rochdale OL11 4EY",Rochdale,OL11 4EY,07540 767979,,,5.0,59,google_maps,2026-03-05T19:09:32.324108+00:00
Kaizen-Do Karate Martial Arts School,BJJ,"Woodbine St E, Rochdale OL16 5LB",Rochdale,OL16 5LB,07739 746836,,,4.9,130,google_maps,2026-03-05T19:09:39.096536+00:00
Round House MMA,BJJ,"Wolsey St, Radcliffe, Manchester M26 3BB",Rochdale,M26 3BB,07706 586328,ahmalik1007@gmail.com; roundhousemma@outlook.com; info@stagheaddesigns.com,http://www.roundhousemma.com/,5.0,57,google_maps,2026-03-05T19:09:42.502063+00:00
Rochdale Judo Club,BJJ,"Trafalgar St, Rochdale OL16 2DR",Rochdale,OL16 2DR,,,https://www.rochdaleonline.co.uk/sites/rochdale-judo-club,5.0,19,google_maps,2026-03-05T19:09:47.650626+00:00
Average Joe's Karate,BJJ,"St Mary's Church Hall, 40 Featherstall Rd, Littleborough OL15 8DW",Rochdale,OL15 8DW,07711 193100,team@averagejoeskarate.com,https://www.averagejoeskarate.com/,5.0,12,google_maps,2026-03-05T19:09:51.096693+00:00
Team Dynamite MMA Academy,BJJ,"1st Floor, Union Mill, Bacup Rd, Hareholme Ln, Rossendale BB4 7JN",Rochdale,BB4 7JN,07526 783252,,,5.0,1,google_maps,2026-03-05T19:09:54.617494+00:00
Payanark Muay Thai,BJJ,"1st Floor, Union Mill, Bacup Rd, Hareholme Ln, Rossendale BB4 7JN",Rochdale,BB4 7JN,07526 783252,,,5.0,1,google_maps,2026-03-05T19:09:56.466611+00:00
Sporteq,BJJ,"Belgrave Mill, Honeywell Ln, Oldham OL8 2LZ",Rochdale,OL8 2LZ,07710 830106,info@jujitsuoldham.co.uk,https://www.jujitsuoldham.co.uk/,,,google_maps,2026-03-05T19:10:01.640151+00:00
GFC Muay Thai,BJJ,"Unit 1A, Bright Street Mill, Bright St, Bury BL9 6AQ",Rochdale,BL9 6AQ,07931 239316,,http://www.gfcmuaythai.co.uk/,5.0,37,google_maps,2026-03-05T19:10:05.185406+00:00
World Ju Jitsu Federation Manchester,BJJ,"Unit 1A, Bright Street Mill, Bright St, Bury BL9 6AQ",Rochdale,BL9 6AQ,07931 239316,,http://www.gfcmuaythai.co.uk/,5.0,37,google_maps,2026-03-05T19:10:07.063028+00:00
Samurai Training Centre,BJJ,"Magnetic Works, 47 Princess St, Rochdale OL12 0HA",Rochdale,OL12 0HA,01706 869818,,,,,google_maps,2026-03-05T19:10:08.816019+00:00
Crossjab,BJJ,"Unit 12, Sandbrook Park, Sandbrook Way, Rochdale OL11 1RY",Rochdale,OL11 1RY,031864309875,,https://www.crossjab.co.uk/,5.0,1,google_maps,2026-03-05T19:10:12.542573+00:00
Manchester Self Defence Centre,BJJ,"Spring Gardens, Middleton, Manchester M24 6DB",Rochdale,M24 6DB,07868 107860,middletonmartialarts@gmail.com,https://www.middletonmartialarts.co.uk/ladies-tone-amp-conditioning.html,5.0,11,google_maps,2026-03-05T19:10:16.434178+00:00
Novas martial arts academy,BJJ,"1-7 Peter St, Bury BL9 6AB",Rochdale,BL9 6AB,,,,5.0,1,google_maps,2026-03-05T19:10:23.128684+00:00
World Martial Arts Association,BJJ,"36, Margaret Clitherow Court, Rochdale OL11 1HP",Rochdale,OL11 1HP,07477 376576,,,5.0,3,google_maps,2026-03-05T19:10:26.719924+00:00
SBG Ramsbottom,BJJ,"Ash Mt, Foot O'th Rake, Ramsbottom, Bury BL0 9HE",Rochdale,BL0 9HE,07775 901452,glyn@dreamagility.com,https://sbgbury.com/,5.0,4,google_maps,2026-03-05T19:10:28.399609+00:00
Mickys Boxing Gym,BJJ,"Beal Terrace, Milnrow, Rochdale OL16 4HN",Rochdale,OL16 4HN,07525 084430,,http://mickysgym.rf.gd/,5.0,2,google_maps,2026-03-05T19:10:30.017862+00:00
Spitfire Muay Thai Gym,BJJ,"14-16 Market St, Heywood OL10 4NB",Rochdale,OL10 4NB,07729 601337,,,3.4,10,google_maps,2026-03-05T19:10:31.674090+00:00
Phoenix Muay Thai Boxing,BJJ,"2E, Albert Close Trading Estate, Whitefield, Manchester M45 8EH",Rochdale,M45 8EH,07973 697683,,http://www.phoenixmuaythai.co.uk/,5.0,84,google_maps,2026-03-05T19:10:42.140880+00:00
Protec Boxing Rings Ltd,BJJ,"Unit 19, Coldwall Industrial Estate, Spotland Rd, Rochdale OL12 7BD",Rochdale,OL12 7BD,01706 759121,bruce@protecboxing.com,https://www.protecboxing.com/,4.8,60,google_maps,2026-03-05T19:10:45.801240+00:00
Ken Shu Dojo Karate Whitefield,BJJ,"7A Victoria Ln, Whitefield, Manchester M45 6BL",Rochdale,M45 6BL,07886 307454,,http://www.ksdkarate.club/,5.0,24,google_maps,2026-03-05T19:10:49.402425+00:00
Alf's Blackbelt Academy,BJJ,"N, Tollbar Business Park, Newchurch Rd, Stacksteads, Rossendale OL13 0NA",Rochdale,OL13 0NA,07791 600009,alfsblackbeltacademy@googlemail.com,http://www.alfsblackbeltacademy.org.uk/,4.7,10,google_maps,2026-03-05T19:10:51.228069+00:00
"LA Hybrid Catch & BJJ Wrestling ,MMA,Kickboxing & Brazilian Jiu Jitsu Gym",BJJ,"N, Tollbar Business Park, Newchurch Rd, Stacksteads, Rossendale OL13 0NA",Rochdale,OL13 0NA,000099999999,prime8fightworks@protonmail.com,http://www.lahybridcatchandbjj.com/,4.8,14,google_maps,2026-03-05T19:10:53.161249+00:00
West Freestyle Martial Arts,BJJ,"Shawlodge mills, Halifax HX3 9ET",Rochdale,HX3 9ET,000099999999,prime8fightworks@protonmail.com,http://www.lahybridcatchandbjj.com/,4.8,14,google_maps,2026-03-05T19:10:55.149942+00:00
